window,open in new window,nautilus
window,resize window,general
window,restore window,general
window,save window screenshot,general
window,undo close window,firefox
________________________________________________________________________________
go,go,firefox
go,go back,code
go,go forward,code
go,go one word to left,firefox
go,go one word to right,firefox
go,go to beginning,firefox
go,go to beginning of document,gedit
go,go to beginning of line,code
go,go to beginning of line,gedit
go,go to beginning of line,firefox
go,go to definition,code
go,go to end,firefox
go,go to end of document,gedit
go,go to end of line,code
go,go to end of line,gedit
go,go to end of line,firefox
go,go to file,code
go,go to home folder,nautilus
go,go to line,code
go,go to line,gedit
go,go to next error,code
go,go to next tab,nautilus
go,go to next warning,code
go,go to previous error,code
go,go to previous tab,nautilus
go,go to previous warning,code
go,go to symbol,code
________________________________________________________________________________
capital,capital a,keys
capital,capital b,keys
capital,capital c,keys
capital,capital d,keys
capital,capital e,keys
capital,capital f,keys
capital,capital g,keys
capital,capital h,keys
capital,capital i,keys
capital,capital j,keys
capital,capital k,keys
capital,capital l,keys
capital,capital m,keys
capital,capital n,keys
capital,capital o,keys
capital,capital p,keys
capital,capital q,keys
capital,capital r,keys
capital,capital s,keys
capital,capital t,keys
capital,capital u,keys
capital,capital v,keys
capital,capital w,keys
capital,capital x,keys
capital,capital y,keys
capital,capital z,keys
________________________________________________________________________________
small,small a,keys
small,small b,keys
small,small c,keys
small,small d,keys
small,small e,keys
small,small f,keys
small,small g,keys
small,small h,keys
small,small i,keys
small,small j,keys
small,small k,keys
small,small l,keys
small,small m,keys
small,small n,keys
small,small o,keys
small,small p,keys
small,small q,keys
small,small r,keys
small,small s,keys
small,small t,keys
small,small u,keys
small,small v,keys
small,small w,keys
small,small x,keys
small,small y,keys
small,small z,keys
________________________________________________________________________________
close,close,code
close,close,gedit
close,close,firefox
close,close,firefox
close,close,nautilus
close,close all,code
close,close all tabs,gedit
close,close editor,code
close,close folder,code
close,close quick find,firefox
close,close tab,gnome-terminal
close,close tab,gedit
close,close tab,firefox
close,close tab,nautilus
close,close window,code
close,close window,general
close,close window,gnome-terminal
close,close window,gedit
close,close window,firefox
close,close window,nautilus
close,open file and close window,nautilus
close,undo close editor,code
close,undo close tab,gedit
close,undo close tab,firefox
close,undo close window,firefox
________________________________________________________________________________
show,show action menu,nautilus
show,show activities overview,general
show,show all applications,general
show,show all symbols,code
show,show command palette,code
show,show command prompt,general
show,show debug,code
show,show explorer,code
show,show extensions,code
show,show help,nautilus
show,show hidden files,nautilus
show,show hover,code
show,show item properties,nautilus
show,show notification list,general
show,show output panel,code
show,show overview,general
show,show problems panel,code
show,show references,code
show,show search,code
show,show side panel,gedit
show,show sidebar,nautilus
show,show source control,code
show,show terminal,code
________________________________________________________________________________
left,alt left,keys
left,brace left,keys
left,bracket left,keys
left,control left,keys
left,delete word to left,firefox
left,go one word to left,firefox
left,left,keys
left,left curly bracket,keys
left,left parenthesis,keys
left,left square bracket,keys
left,move editor group left,code
left,move editor left,code
left,move tab left,firefox
left,move tab left,nautilus
left,move tab to left,gnome-terminal
left,move word left,gedit
left,paren left,keys
left,parenthesis left,keys
left,shift left,keys
left,super left,keys
left,view split on left,general
________________________________________________________________________________
right,alt right,keys
right,brace right,keys
right,bracket right,keys
right,bracket square right,keys
right,control right,keys
right,delete word to right,firefox
right,go one word to right,firefox
right,move editor group right,code
right,move editor right,code
right,move tab right,firefox
right,move tab right,nautilus
right,move tab to right,gnome-terminal
right,move word right,gedit
right,paren right,keys
right,parenthesis right,keys
right,right,keys
right,right curly bracket,keys
right,right parenthesis,keys
right,shift right,keys
right,super right,keys
right,view split on right,general
________________________________________________________________________________
open,keep preview mode editor open,code
open,open,nautilus
open,open application menu,general
open,open definition to side,code
open,open document,gedit
open,open file,code
open,open file,firefox
open,open file and close window,nautilus
open,open file in new window,code
open,open file location,code
open,open file menu,gedit
open,open in new tab,nautilus
open,open in new window,nautilus
open,open item location,nautilus
open,open markdown preview,code
open,open markdown preview to side,code
open,open preview,code
open,open user guide,gedit
open,quick open,code
open,quick open,gedit
________________________________________________________________________________
one,f one,keys
one,function one,keys
one,go one word to left,firefox
one,go one word to right,firefox
one,move back one character,gnome-terminal
one,move back one word,gnome-terminal
one,move forward one character,gnome-terminal
one,move forward one word,gnome-terminal
one,move window one workspace down,general
one,move window one workspace up,general
one,one,keys
one,scroll down one line,gnome-terminal
one,scroll down one page,gnome-terminal
one,scroll up one line,gnome-terminal
one,scroll up one page,gnome-terminal
one,switch to tab one,gnome-terminal
one,switch to tab one,gedit
one,switch to tab one,firefox
one,switch to tab one,nautilus
________________________________________________________________________________
previous,delete previous word,gnome-terminal
previous,find previous,code
previous,find previous,gnome-terminal
previous,find previous,gedit
previous,find previous,firefox
previous,focus previous,firefox
previous,focus previous editor group,code
previous,go to previous error,code
previous,go to previous tab,nautilus
previous,go to previous warning,code
previous,move to previous frame,firefox
previous,previous page,firefox
previous,previous tab,code
previous,previous tab,gnome-terminal
previous,previous tab,firefox
previous,previous tab group,gedit
previous,switch to previous input source,general
previous,switch to previous tab,gedit
________________________________________________________________________________
of,delete to end of line,gnome-terminal
of,delete to start of line,gnome-terminal
of,delete to start of word,gnome-terminal
of,go to beginning of document,gedit
of,go to beginning of line,code
of,go to beginning of line,gedit
of,go to beginning of line,firefox
of,go to end of document,gedit
of,go to end of line,code
of,go to end of line,gedit
of,go to end of line,firefox
of,insert at end of selected lines,code
of,move to end of line,gnome-terminal
of,move to start of line,gnome-terminal
of,select all of current selection,code
of,select all of current word,code
of,select all of find match,code
of,switch windows of,general
________________________________________________________________________________
all,close all,code
all,close all tabs,gedit
all,fold all regions,code
all,fold all subregions,code
all,hide all windows,general
all,save all tabs,gedit
all,select all,code
all,select all,gedit
all,select all,firefox
all,select all,nautilus
all,select all of current selection,code
all,select all of current word,code
all,select all of find match,code
all,show all applications,general
all,show all symbols,code
all,unfold all regions,code
all,unfold all subregions,code
________________________________________________________________________________
editor,close editor,code
editor,focus first editor group,code
editor,focus next editor group,code
editor,focus previous editor group,code
editor,focus second editor group,code
editor,focus third editor group,code
editor,keep preview mode editor open,code
editor,move editor group down,code
editor,move editor group left,code
editor,move editor group right,code
editor,move editor group up,code
editor,move editor left,code
editor,move editor right,code
editor,split editor,code
editor,style editor,firefox
editor,toggle editor layout,code
editor,undo close editor,code
________________________________________________________________________________
find,close quick find,firefox
find,find,code
find,find,gnome-terminal
find,find,gedit
find,find,firefox
find,find and replace,gedit
find,find next,code
find,find next,gnome-terminal
find,find next,gedit
find,find next,firefox
find,find previous,code
find,find previous,gnome-terminal
find,find previous,gedit
find,find previous,firefox
find,quick find,firefox
find,quick find links,firefox
find,select all of find match,code
________________________________________________________________________________
next,find next,code
next,find next,gnome-terminal
next,find next,gedit
next,find next,firefox
next,focus next,firefox
next,focus next editor group,code
next,go to next error,code
next,go to next tab,nautilus
next,go to next warning,code
next,move to next frame,firefox
next,next page,firefox
next,next tab,code
next,next tab,gnome-terminal
next,next tab,firefox
next,next tab group,gedit
next,switch to next input source,general
next,switch to next tab,gedit
________________________________________________________________________________
new,new file,code
new,new folder,nautilus
new,new private window,firefox
new,new tab,gnome-terminal
new,new tab,gedit
new,new tab,firefox
new,new tab,nautilus
new,new tab group,gedit
new,new terminal,code
new,new window,code
new,new window,gnome-terminal
new,new window,gedit
new,new window,firefox
new,new window,nautilus
new,open file in new window,code
new,open in new tab,nautilus
new,open in new window,nautilus
________________________________________________________________________________
in,open file in new window,code
in,open in new tab,nautilus
in,open in new window,nautilus
in,paste in terminal,code
in,replace in files,code
in,scroll down in terminal,code
in,scroll page down in terminal,code
in,scroll page up in terminal,code
in,scroll to bottom in terminal,code
in,scroll to top in terminal,code
in,scroll up in terminal,code
in,zoom in,code
in,zoom in,general
in,zoom in,gnome-terminal
in,zoom in,firefox
in,zoom in,nautilus
________________________________________________________________________________
page,bookmark this page,firefox
page,focus page number box,firefox
page,next page,firefox
page,page down,code
page,page down,keys
page,page down,firefox
page,page info,firefox
page,page source,firefox
page,page up,code
page,page up,keys
page,page up,firefox
page,previous page,firefox
page,scroll down one page,gnome-terminal
page,scroll page down in terminal,code
page,scroll page up in terminal,code
page,scroll up one page,gnome-terminal
________________________________________________________________________________
zoom,reset zoom,gnome-terminal
zoom,reset zoom,firefox
zoom,reset zoom,nautilus
zoom,turn zoom off,general
zoom,turn zoom on,general
zoom,zoom in,code
zoom,zoom in,general
zoom,zoom in,gnome-terminal
zoom,zoom in,firefox
zoom,zoom in,nautilus
zoom,zoom out,code
zoom,zoom out,general
zoom,zoom out,gnome-terminal
zoom,zoom out,firefox
zoom,zoom out,nautilus
________________________________________________________________________________
down,down,keys
down,down,firefox
down,line down,code
down,move editor group down,code
down,move line down,code
down,move line down,gedit
down,move window one workspace down,general
down,page down,code
down,page down,keys
down,page down,firefox
down,scroll down in terminal,code
down,scroll down one line,gnome-terminal
down,scroll down one page,gnome-terminal
down,scroll page down in terminal,code
________________________________________________________________________________
up,line up,code
up,move editor group up,code
up,move line up,code
up,move line up,gedit
up,move window one workspace up,general
up,page up,code
up,page up,keys
up,page up,firefox
up,scroll page up in terminal,code
up,scroll up in terminal,code
up,scroll up one line,gnome-terminal
up,scroll up one page,gnome-terminal
up,up,keys
up,up,firefox
________________________________________________________________________________
f,capital f,keys
f,f eight,keys
f,f eleven,keys
f,f five,keys
f,f four,keys
f,f nine,keys
f,f one,keys
f,f seven,keys
f,f six,keys
f,f ten,keys
f,f three,keys
f,f twelve,keys
f,f two,keys
f,small f,keys
________________________________________________________________________________
scroll,scroll down in terminal,code
scroll,scroll down one line,gnome-terminal
scroll,scroll down one page,gnome-terminal
scroll,scroll lock,keys
scroll,scroll page down in terminal,code
scroll,scroll page up in terminal,code
scroll,scroll to bottom,gnome-terminal
scroll,scroll to bottom in terminal,code
scroll,scroll to top,gnome-terminal
scroll,scroll to top in terminal,code
scroll,scroll up in terminal,code
scroll,scroll up one line,gnome-terminal
scroll,scroll up one page,gnome-terminal
________________________________________________________________________________
word,delete previous word,gnome-terminal
word,delete to start of word,gnome-terminal
word,delete word to left,firefox
word,delete word to right,firefox
word,erase word,gnome-terminal
word,go one word to left,firefox
word,go one word to right,firefox
word,move back one word,gnome-terminal
word,move forward one word,gnome-terminal
word,move word left,gedit
word,move word right,gedit
word,select all of current word,code
word,toggle word wrap,code
________________________________________________________________________________
toggle,toggle block comment,code
toggle,toggle breakpoint,code
toggle,toggle case,gedit
toggle,toggle context menu,firefox
toggle,toggle developer tools,firefox
toggle,toggle editor layout,code
toggle,toggle focus,code
toggle,toggle line comment,code
toggle,toggle reader mode,firefox
toggle,toggle search details,code
toggle,toggle sidebar visibility,code
toggle,toggle tab moves focus,code
toggle,toggle word wrap,code
________________________________________________________________________________
focus,focus active notification,general
focus,focus first editor group,code
focus,focus next,firefox
focus,focus next editor group,code
focus,focus page number box,firefox
focus,focus previous,firefox
focus,focus previous editor group,code
focus,focus search bar,firefox
focus,focus second editor group,code
focus,focus third editor group,code
focus,toggle focus,code
focus,toggle tab moves focus,code
________________________________________________________________________________
group,focus first editor group,code
group,focus next editor group,code
group,focus previous editor group,code
group,focus second editor group,code
group,focus third editor group,code
group,move editor group down,code
group,move editor group left,code
group,move editor group right,code
group,move editor group up,code
group,new tab group,gedit
group,next tab group,gedit
group,previous tab group,gedit
________________________________________________________________________________
function,function eight,keys
function,function eleven,keys
function,function five,keys
function,function four,keys
function,function nine,keys
function,function one,keys
function,function seven,keys
function,function six,keys
function,function ten,keys
function,function three,keys
function,function twelve,keys
function,function two,keys
________________________________________________________________________________
delete,delete,keys
delete,delete,firefox
delete,delete current line,gedit
delete,delete line,code
delete,delete permanently,nautilus
delete,delete previous word,gnome-terminal
delete,delete to end of line,gnome-terminal
delete,delete to start of line,gnome-terminal
delete,delete to start of word,gnome-terminal
delete,delete word to left,firefox
delete,delete word to right,firefox
________________________________________________________________________________
end,delete to end of line,gnome-terminal
end,end,keys
end,go to end,firefox
end,go to end of document,gedit
end,go to end of line,code
end,go to end of line,gedit
end,go to end of line,firefox
end,insert at end of selected lines,code
end,move tab to end,firefox
end,move to end of line,gnome-terminal
end,seek to end,firefox
________________________________________________________________________________
copy,copy,code
copy,copy,gnome-terminal
copy,copy,gedit
copy,copy,firefox
copy,copy,nautilus
copy,copy partial screenshot,general
copy,copy path,code
copy,copy screenshot,general
copy,copy selection,code
copy,copy window screenshot,general
________________________________________________________________________________
select,select all,code
select,select all,gedit
select,select all,firefox
select,select all,nautilus
select,select all of current selection,code
select,select all of current word,code
select,select all of find match,code
select,select current line,code
select,select location bar,firefox
select,select matching items,nautilus
________________________________________________________________________________
file,change file language,code
file,go to file,code
file,new file,code
file,open file,code
file,open file,firefox
file,open file and close window,nautilus
file,open file in new window,code
file,open file location,code
file,open file menu,gedit
________________________________________________________________________________
screen,clear screen,gnome-terminal
screen,exit full screen,firefox
screen,full screen,code
screen,full screen,gnome-terminal
screen,full screen,firefox
screen,lock screen,general
screen,print screen,keys
screen,turn screen reader off,general
screen,turn screen reader on,general
________________________________________________________________________________
terminal,new terminal,code
terminal,paste in terminal,code
terminal,scroll down in terminal,code
terminal,scroll page down in terminal,code
terminal,scroll page up in terminal,code
terminal,scroll to bottom in terminal,code
terminal,scroll to top in terminal,code
terminal,scroll up in terminal,code
terminal,show terminal,code
________________________________________________________________________________
save,save,code
save,save,gedit
save,save,firefox
save,save all tabs,gedit
save,save as,code
save,save as,gedit
save,save partial screenshot,general
save,save screenshot,general
save,save window screenshot,general
________________________________________________________________________________
back,back,firefox
back,back,nautilus
back,back slash,keys
back,go back,code
back,move back one character,gnome-terminal
back,move back one word,gnome-terminal
back,seek back fifteen seconds,firefox
back,seek back ten percent,firefox
________________________________________________________________________________
undo,undo,code
undo,undo,gedit
undo,undo,firefox
undo,undo,nautilus
undo,undo close editor,code
undo,undo close tab,gedit
undo,undo close tab,firefox
undo,undo close window,firefox
________________________________________________________________________________
menu,activate window menu,general
menu,hide action menu,nautilus
menu,menu,keys
menu,menu bar,firefox
menu,open application menu,general
menu,open file menu,gedit
menu,show action menu,nautilus
menu,toggle context menu,firefox
________________________________________________________________________________
selection,copy selection,code
selection,expand selection,code
selection,format selection,code
selection,invert selection,nautilus
selection,select all of current selection,code
selection,shrink selection,code
selection,text selection tool,firefox
________________________________________________________________________________
bracket,bracket left,keys
bracket,bracket right,keys
bracket,bracket square right,keys
bracket,jump to matching bracket,code
bracket,left curly bracket,keys
bracket,left square bracket,keys
bracket,right curly bracket,keys
________________________________________________________________________________
paste,paste,code
paste,paste,gnome-terminal
paste,paste,gedit
paste,paste,firefox
paste,paste,nautilus
paste,paste as plain text,firefox
paste,paste in terminal,code
________________________________________________________________________________
out,log out,general
out,step out,code
out,zoom out,code
out,zoom out,general
out,zoom out,gnome-terminal
out,zoom out,firefox
out,zoom out,nautilus
________________________________________________________________________________
two,f two,keys
two,function two,keys
two,switch to tab two,gnome-terminal
two,switch to tab two,gedit
two,switch to tab two,firefox
two,switch to tab two,nautilus
two,two,keys
________________________________________________________________________________
three,f three,keys
three,function three,keys
three,switch to tab three,gnome-terminal
three,switch to tab three,gedit
three,switch to tab three,firefox
three,switch to tab three,nautilus
three,three,keys
________________________________________________________________________________
four,f four,keys
four,four,keys
four,function four,keys
four,switch to tab four,gnome-terminal
four,switch to tab four,gedit
four,switch to tab four,firefox
four,switch to tab four,nautilus
________________________________________________________________________________
five,f five,keys
five,five,keys
five,function five,keys
five,switch to tab five,gnome-terminal
five,switch to tab five,gedit
five,switch to tab five,firefox
five,switch to tab five,nautilus
________________________________________________________________________________
six,f six,keys
six,function six,keys
six,six,keys
six,switch to tab six,gnome-terminal
six,switch to tab six,gedit
six,switch to tab six,firefox
six,switch to tab six,nautilus
________________________________________________________________________________
seven,f seven,keys
seven,function seven,keys
seven,seven,keys
seven,switch to tab seven,gnome-terminal
seven,switch to tab seven,gedit
seven,switch to tab seven,firefox
seven,switch to tab seven,nautilus
________________________________________________________________________________
eight,eight,keys
eight,f eight,keys
eight,function eight,keys
eight,switch to tab eight,gnome-terminal
eight,switch to tab eight,gedit
eight,switch to tab eight,firefox
eight,switch to tab eight,nautilus
________________________________________________________________________________
forward,forward,firefox
forward,go forward,code
forward,move forward one character,gnome-terminal
forward,move forward one word,gnome-terminal
forward,seek forward fifteen seconds,firefox
forward,seek forward ten percent,firefox
________________________________________________________________________________
beginning,go to beginning,firefox
beginning,go to beginning of document,gedit
beginning,go to beginning of line,code
beginning,go to beginning of line,gedit
beginning,go to beginning of line,firefox
beginning,seek to beginning,firefox
________________________________________________________________________________
insert,insert,keys
insert,insert at end of selected lines,code
insert,insert cursor above,code
insert,insert cursor below,code
insert,insert line above,code
insert,insert line below,code
________________________________________________________________________________
quick,close quick find,firefox
quick,quick find,firefox
quick,quick find links,firefox
quick,quick fix,code
quick,quick open,code
quick,quick open,gedit
________________________________________________________________________________
nine,f nine,keys
nine,function nine,keys
nine,nine,keys
nine,switch to tab nine,gnome-terminal
nine,switch to tab nine,gedit
nine,switch to tab nine,nautilus
________________________________________________________________________________
screenshot,copy partial screenshot,general
screenshot,copy screenshot,general
screenshot,copy window screenshot,general
screenshot,save partial screenshot,general
screenshot,save screenshot,general
screenshot,save window screenshot,general
________________________________________________________________________________
hide,hide action menu,nautilus
hide,hide all windows,general
hide,hide hidden files,nautilus
hide,hide side panel,gedit
hide,hide sidebar,nautilus
hide,hide window,general
________________________________________________________________________________
seek,seek back fifteen seconds,firefox
seek,seek back ten percent,firefox
seek,seek forward fifteen seconds,firefox
seek,seek forward ten percent,firefox
seek,seek to beginning,firefox
seek,seek to end,firefox
________________________________________________________________________________
mode,exit zen mode,code
mode,keep preview mode editor open,code
mode,switch to presentation mode,firefox
mode,toggle reader mode,firefox
mode,zen mode,code
________________________________________________________________________________
full,exit full screen,firefox
full,full screen,code
full,full screen,gnome-terminal
full,full screen,firefox
full,full stop,keys
________________________________________________________________________________
preview,keep preview mode editor open,code
preview,open markdown preview,code
preview,open markdown preview to side,code
preview,open preview,code
preview,print preview,gedit
________________________________________________________________________________
start,delete to start of line,gnome-terminal
start,delete to start of word,gnome-terminal
start,move tab to start,firefox
start,move to start of line,gnome-terminal
start,start,code
________________________________________________________________________________
stop,add tab stop,gedit
stop,full stop,keys
stop,remove tab stop,gedit
stop,stop,code
stop,stop,firefox
________________________________________________________________________________
sidebar,bookmarks sidebar,firefox
sidebar,hide sidebar,nautilus
sidebar,history sidebar,firefox
sidebar,show sidebar,nautilus
sidebar,toggle sidebar visibility,code
________________________________________________________________________________
ten,f ten,keys
ten,function ten,keys
ten,seek back ten percent,firefox
ten,seek forward ten percent,firefox
ten,switch to tab ten,gnome-terminal
________________________________________________________________________________
print,print,keys
print,print,gedit
print,print,firefox
print,print preview,gedit
print,print screen,keys
________________________________________________________________________________
sign,dollar sign,keys
sign,equals sign,keys
sign,number sign,keys
sign,percent sign,keys
sign,plus sign,keys
________________________________________________________________________________
workspace,move to workspace above,general
workspace,move to workspace below,general
workspace,move window one workspace down,general
workspace,move window one workspace up,general
workspace,move window to last workspace,general
________________________________________________________________________________
comment,add line comment,code
comment,remove line comment,code
comment,toggle block comment,code
comment,toggle line comment,code
________________________________________________________________________________
bottom,bottom,code
bottom,bottom,firefox
bottom,scroll to bottom,gnome-terminal
bottom,scroll to bottom in terminal,code
________________________________________________________________________________
cut,cut,code
cut,cut,gedit
cut,cut,firefox
cut,cut,nautilus
________________________________________________________________________________
document,format document,code
document,go to beginning of document,gedit
document,go to end of document,gedit
document,open document,gedit
________________________________________________________________________________
side,hide side panel,gedit
side,open definition to side,code
side,open markdown preview to side,code
side,show side panel,gedit
________________________________________________________________________________
location,enter location,nautilus
location,open file location,code
location,open item location,nautilus
